step,time,ResidMax,ResidRMS,DilMax,IntDiv,IntAbsDiv,dt
14121,137.28750000,0.00076213,0.00044388,4.14607034,-0.00816030,0.02686791,0.00972222
14122,137.29722222,0.00076192,0.00044375,4.14609080,-0.00815907,0.02686679,0.00972222
14123,137.30694444,0.00076170,0.00044362,4.14611125,-0.00815784,0.02686566,0.00972222
14124,137.31666667,0.00076148,0.00044350,4.14613170,-0.00815662,0.02686454,0.00972222
14125,137.32638889,0.00076126,0.00044337,4.14615214,-0.00815539,0.02686342,0.00972222
14126,137.33611111,0.00076105,0.00044324,4.14617258,-0.00815417,0.02686230,0.00972222
14127,137.34583333,0.00076083,0.00044312,4.14619301,-0.00815294,0.02686118,0.00972222
14128,137.35555556,0.00076061,0.00044299,4.14621344,-0.00815172,0.02686006,0.00972222
14129,137.36527778,0.00076039,0.00044286,4.14623385,-0.00815050,0.02685894,0.00972222
14130,137.37500000,0.00076017,0.00044274,4.14625427,-0.00814927,0.02685782,0.00972222
14131,137.38472222,0.00075996,0.00044261,4.14627467,-0.00814805,0.02685670,0.00972222
14132,137.39444444,0.00075974,0.00044249,4.14629508,-0.00814683,0.02685558,0.00972222
14133,137.40416667,0.00075952,0.00044236,4.14631547,-0.00814560,0.02685446,0.00972222
14134,137.41388889,0.00075931,0.00044223,4.14633586,-0.00814438,0.02685334,0.00972222
14135,137.42361111,0.00075909,0.00044211,4.14635624,-0.00814316,0.02685222,0.00972222
14136,137.43333333,0.00075887,0.00044198,4.14637662,-0.00814194,0.02685110,0.00972222
14137,137.44305556,0.00075865,0.00044185,4.14639699,-0.00814072,0.02684999,0.00972222
14138,137.45277778,0.00075844,0.00044173,4.14641736,-0.00813950,0.02684887,0.00972222
14139,137.46250000,0.00075822,0.00044160,4.14643772,-0.00813828,0.02684775,0.00972222
14140,137.47222222,0.00075800,0.00044148,4.14645807,-0.00813706,0.02684664,0.00972222
14141,137.48194444,0.00075779,0.00044135,4.14647842,-0.00813584,0.02684552,0.00972222
14142,137.49166667,0.00075757,0.00044122,4.14649876,-0.00813462,0.02684440,0.00972222
14143,137.50138889,0.00075735,0.00044110,4.14651910,-0.00813340,0.02684329,0.00972222
14144,137.51111111,0.00075714,0.00044097,4.14653943,-0.00813218,0.02684217,0.00972222
14145,137.52083333,0.00075692,0.00044085,4.14655976,-0.00813096,0.02684106,0.00972222
14146,137.53055556,0.00075670,0.00044072,4.14658008,-0.00812974,0.02683994,0.00972222
14147,137.54027778,0.00075649,0.00044059,4.14660039,-0.00812853,0.02683883,0.00972222
14148,137.55000000,0.00075627,0.00044047,4.14662070,-0.00812731,0.02683771,0.00972222
14149,137.55972222,0.00075605,0.00044034,4.14664100,-0.00812609,0.02683660,0.00972222
14150,137.56944444,0.00075584,0.00044022,4.14666129,-0.00812488,0.02683549,0.00972222
14151,137.57916667,0.00075562,0.00044009,4.14668158,-0.00812366,0.02683437,0.00972222
14152,137.58888889,0.00075541,0.00043996,4.14670187,-0.00812244,0.02683326,0.00972222
14153,137.59861111,0.00075519,0.00043984,4.14672215,-0.00812123,0.02683215,0.00972222
14154,137.60833333,0.00075497,0.00043971,4.14674242,-0.00812001,0.02683104,0.00972222
14155,137.61805556,0.00075476,0.00043959,4.14676268,-0.00811880,0.02682992,0.00972222
14156,137.62777778,0.00075454,0.00043946,4.14678294,-0.00811758,0.02682881,0.00972222
14157,137.63750000,0.00075433,0.00043934,4.14680320,-0.00811637,0.02682770,0.00972222
14158,137.64722222,0.00075411,0.00043921,4.14682345,-0.00811516,0.02682659,0.00972222
14159,137.65694444,0.00075389,0.00043909,4.14684369,-0.00811394,0.02682548,0.00972222
14160,137.66666667,0.00075368,0.00043896,4.14686393,-0.00811273,0.02682437,0.00972222
14161,137.67638889,0.00075346,0.00043884,4.14688416,-0.00811152,0.02682326,0.00972222
14162,137.68611111,0.00075325,0.00043871,4.14690439,-0.00811030,0.02682215,0.00972222
14163,137.69583333,0.00075303,0.00043858,4.14692461,-0.00810909,0.02682104,0.00972222
14164,137.70555556,0.00075282,0.00043846,4.14694482,-0.00810788,0.02681993,0.00972222
14165,137.71527778,0.00075260,0.00043833,4.14696503,-0.00810667,0.02681882,0.00972222
14166,137.72500000,0.00075239,0.00043821,4.14698523,-0.00810546,0.02681771,0.00972222
14167,137.73472222,0.00075217,0.00043808,4.14700543,-0.00810425,0.02681661,0.00972222
14168,137.74444444,0.00075196,0.00043796,4.14702562,-0.00810304,0.02681550,0.00972222
14169,137.75416667,0.00075174,0.00043783,4.14704580,-0.00810183,0.02681439,0.00972222
14170,137.76388889,0.00075153,0.00043771,4.14706598,-0.00810062,0.02681328,0.00972222
14171,137.77361111,0.00075131,0.00043758,4.14708616,-0.00809941,0.02681218,0.00972222
14172,137.78333333,0.00075110,0.00043746,4.14710632,-0.00809820,0.02681107,0.00972222
14173,137.79305556,0.00075088,0.00043733,4.14712649,-0.00809699,0.02680996,0.00972222
14174,137.80277778,0.00075067,0.00043721,4.14714664,-0.00809578,0.02680886,0.00972222
14175,137.81250000,0.00075045,0.00043708,4.14716679,-0.00809458,0.02680775,0.00972222
14176,137.82222222,0.00075024,0.00043696,4.14718694,-0.00809337,0.02680665,0.00972222
14177,137.83194444,0.00075002,0.00043683,4.14720707,-0.00809216,0.02680554,0.00972222
14178,137.84166667,0.00074981,0.00043671,4.14722721,-0.00809095,0.02680444,0.00972222
14179,137.85138889,0.00074959,0.00043658,4.14724733,-0.00808975,0.02680333,0.00972222
14180,137.86111111,0.00074938,0.00043646,4.14726746,-0.00808854,0.02680223,0.00972222
14181,137.87083333,0.00074917,0.00043634,4.14728757,-0.00808734,0.02680113,0.00972222
14182,137.88055556,0.00074895,0.00043621,4.14730768,-0.00808613,0.02680002,0.00972222
14183,137.89027778,0.00074874,0.00043609,4.14732778,-0.00808493,0.02679892,0.00972222
14184,137.90000000,0.00074852,0.00043596,4.14734788,-0.00808372,0.02679782,0.00972222
14185,137.90972222,0.00074831,0.00043584,4.14736797,-0.00808252,0.02679672,0.00972222
14186,137.91944444,0.00074809,0.00043571,4.14738806,-0.00808131,0.02679561,0.00972222
14187,137.92916667,0.00074788,0.00043559,4.14740814,-0.00808011,0.02679451,0.00972222
14188,137.93888889,0.00074767,0.00043546,4.14742822,-0.00807890,0.02679341,0.00972222
14189,137.94861111,0.00074745,0.00043534,4.14744829,-0.00807770,0.02679231,0.00972222
14190,137.95833333,0.00074724,0.00043522,4.14746835,-0.00807650,0.02679121,0.00972222
14191,137.96805556,0.00074703,0.00043509,4.14748841,-0.00807530,0.02679011,0.00972222
14192,137.97777778,0.00074681,0.00043497,4.14750846,-0.00807409,0.02678901,0.00972222
14193,137.98750000,0.00074660,0.00043484,4.14752850,-0.00807289,0.02678791,0.00972222
14194,137.99722222,0.00074639,0.00043472,4.14754855,-0.00807169,0.02678681,0.00972222
14195,138.00694444,0.00074617,0.00043459,4.14756858,-0.00807049,0.02678571,0.00972222
14196,138.01666667,0.00074596,0.00043447,4.14758861,-0.00806929,0.02678461,0.00972222
14197,138.02638889,0.00074574,0.00043435,4.14760863,-0.00806809,0.02678351,0.00972222
14198,138.03611111,0.00074553,0.00043422,4.14762865,-0.00806689,0.02678241,0.00972222
14199,138.04583333,0.00074532,0.00043410,4.14764866,-0.00806569,0.02678132,0.00972222
14200,138.05555556,0.00074511,0.00043397,4.14766867,-0.00806449,0.02678022,0.00972222
14201,138.06527778,0.00074489,0.00043385,4.14768867,-0.00806329,0.02677912,0.00972222
14202,138.07500000,0.00074468,0.00043373,4.14770866,-0.00806209,0.02677802,0.00972222
14203,138.08472222,0.00074447,0.00043360,4.14772865,-0.00806090,0.02677693,0.00972222
14204,138.09444444,0.00074425,0.00043348,4.14774863,-0.00805970,0.02677583,0.00972222
14205,138.10416667,0.00074404,0.00043335,4.14776861,-0.00805850,0.02677474,0.00972222
14206,138.11388889,0.00074383,0.00043323,4.14778858,-0.00805730,0.02677364,0.00972222
14207,138.12361111,0.00074361,0.00043311,4.14780854,-0.00805611,0.02677255,0.00972222
14208,138.13333333,0.00074340,0.00043298,4.14782850,-0.00805491,0.02677145,0.00972222
14209,138.14305556,0.00074319,0.00043286,4.14784846,-0.00805371,0.02677036,0.00972222
14210,138.15277778,0.00074298,0.00043274,4.14786841,-0.00805252,0.02676926,0.00972222
14211,138.16250000,0.00074276,0.00043261,4.14788835,-0.00805132,0.02676817,0.00972222
14212,138.17222222,0.00074255,0.00043249,4.14790829,-0.00805013,0.02676708,0.00972222
14213,138.18194444,0.00074234,0.00043237,4.14792822,-0.00804893,0.02676598,0.00972222
14214,138.19166667,0.00074213,0.00043224,4.14794814,-0.00804774,0.02676489,0.00972222
14215,138.20138889,0.00074192,0.00043212,4.14796806,-0.00804654,0.02676380,0.00972222
14216,138.21111111,0.00074170,0.00043200,4.14798798,-0.00804535,0.02676270,0.00972222
14217,138.22083333,0.00074149,0.00043187,4.14800788,-0.00804416,0.02676161,0.00972222
14218,138.23055556,0.00074128,0.00043175,4.14802779,-0.00804296,0.02676052,0.00972222
14219,138.24027778,0.00074107,0.00043163,4.14804768,-0.00804177,0.02675943,0.00972222
14220,138.25000000,0.00074085,0.00043150,4.14806757,-0.00804058,0.02675834,0.00972222
14221,138.25972222,0.00074064,0.00043138,4.14808746,-0.00803939,0.02675725,0.00972222
14222,138.26944444,0.00074043,0.00043126,4.14810734,-0.00803819,0.02675616,0.00972222
14223,138.27916667,0.00074022,0.00043113,4.14812721,-0.00803700,0.02675507,0.00972222
14224,138.28888889,0.00074001,0.00043101,4.14814708,-0.00803581,0.02675398,0.00972222
14225,138.29861111,0.00073980,0.00043089,4.14816694,-0.00803462,0.02675289,0.00972222
14226,138.30833333,0.00073958,0.00043076,4.14818680,-0.00803343,0.02675180,0.00972222
14227,138.31805556,0.00073937,0.00043064,4.14820665,-0.00803224,0.02675071,0.00972222
14228,138.32777778,0.00073916,0.00043052,4.14822649,-0.00803105,0.02674962,0.00972222
14229,138.33750000,0.00073895,0.00043039,4.14824633,-0.00802986,0.02674853,0.00972222
14230,138.34722222,0.00073874,0.00043027,4.14826617,-0.00802867,0.02674745,0.00972222
14231,138.35694444,0.00073853,0.00043015,4.14828600,-0.00802748,0.02674636,0.00972222
14232,138.36666667,0.00073832,0.00043003,4.14830582,-0.00802629,0.02674527,0.00972222
14233,138.37638889,0.00073811,0.00042990,4.14832563,-0.00802511,0.02674418,0.00972222
14234,138.38611111,0.00073789,0.00042978,4.14834545,-0.00802392,0.02674310,0.00972222
14235,138.39583333,0.00073768,0.00042966,4.14836525,-0.00802273,0.02674201,0.00972222
14236,138.40555556,0.00073747,0.00042953,4.14838505,-0.00802154,0.02674092,0.00972222
14237,138.41527778,0.00073726,0.00042941,4.14840484,-0.00802036,0.02673984,0.00972222
14238,138.42500000,0.00073705,0.00042929,4.14842463,-0.00801917,0.02673875,0.00972222
14239,138.43472222,0.00073684,0.00042917,4.14844441,-0.00801799,0.02673767,0.00972222
14240,138.44444444,0.00073663,0.00042904,4.14846419,-0.00801680,0.02673658,0.00972222
14241,138.45416667,0.00073642,0.00042892,4.14848396,-0.00801561,0.02673550,0.00972222
14242,138.46388889,0.00073621,0.00042880,4.14850373,-0.00801443,0.02673442,0.00972222
14243,138.47361111,0.00073600,0.00042868,4.14852349,-0.00801324,0.02673333,0.00972222
14244,138.48333333,0.00073579,0.00042855,4.14854324,-0.00801206,0.02673225,0.00972222
14245,138.49305556,0.00073558,0.00042843,4.14856299,-0.00801088,0.02673117,0.00972222
14246,138.50277778,0.00073537,0.00042831,4.14858273,-0.00800969,0.02673008,0.00972222
14247,138.51250000,0.00073516,0.00042819,4.14860247,-0.00800851,0.02672900,0.00972222
14248,138.52222222,0.00073495,0.00042807,4.14862220,-0.00800733,0.02672792,0.00972222
14249,138.53194444,0.00073474,0.00042794,4.14864193,-0.00800614,0.02672684,0.00972222
14250,138.54166667,0.00073452,0.00042782,4.14866165,-0.00800496,0.02672575,0.00972222
14251,138.55138889,0.00073431,0.00042770,4.14868136,-0.00800378,0.02672467,0.00972222
14252,138.56111111,0.00073410,0.00042758,4.14870107,-0.00800260,0.02672359,0.00972222
14253,138.57083333,0.00073389,0.00042745,4.14872077,-0.00800142,0.02672251,0.00972222
14254,138.58055556,0.00073369,0.00042733,4.14874047,-0.00800024,0.02672143,0.00972222
14255,138.59027778,0.00073348,0.00042721,4.14876016,-0.00799906,0.02672035,0.00972222
14256,138.60000000,0.00073327,0.00042709,4.14877985,-0.00799788,0.02671927,0.00972222
14257,138.60972222,0.00073306,0.00042697,4.14879953,-0.00799670,0.02671819,0.00972222
14258,138.61944444,0.00073285,0.00042684,4.14881920,-0.00799552,0.02671711,0.00972222
14259,138.62916667,0.00073264,0.00042672,4.14883887,-0.00799434,0.02671603,0.00972222
14260,138.63888889,0.00073243,0.00042660,4.14885853,-0.00799316,0.02671496,0.00972222
14261,138.64861111,0.00073222,0.00042648,4.14887819,-0.00799198,0.02671388,0.00972222
14262,138.65833333,0.00073201,0.00042636,4.14889784,-0.00799080,0.02671280,0.00972222
14263,138.66805556,0.00073180,0.00042624,4.14891749,-0.00798962,0.02671172,0.00972222
14264,138.67777778,0.00073159,0.00042611,4.14893713,-0.00798845,0.02671065,0.00972222
14265,138.68750000,0.00073138,0.00042599,4.14895677,-0.00798727,0.02670957,0.00972222
14266,138.69722222,0.00073117,0.00042587,4.14897639,-0.00798609,0.02670849,0.00972222
14267,138.70694444,0.00073096,0.00042575,4.14899602,-0.00798491,0.02670742,0.00972222
14268,138.71666667,0.00073075,0.00042563,4.14901564,-0.00798374,0.02670634,0.00972222
14269,138.72638889,0.00073054,0.00042551,4.14903525,-0.00798256,0.02670527,0.00972222
14270,138.73611111,0.00073034,0.00042538,4.14905486,-0.00798139,0.02670419,0.00972222
14271,138.74583333,0.00073013,0.00042526,4.14907446,-0.00798021,0.02670312,0.00972222
14272,138.75555556,0.00072992,0.00042514,4.14909405,-0.00797904,0.02670204,0.00972222
14273,138.76527778,0.00072971,0.00042502,4.14911364,-0.00797786,0.02670097,0.00972222
14274,138.77500000,0.00072950,0.00042490,4.14913323,-0.00797669,0.02669989,0.00972222
14275,138.78472222,0.00072929,0.00042478,4.14915280,-0.00797551,0.02669882,0.00972222
14276,138.79444444,0.00072908,0.00042466,4.14917238,-0.00797434,0.02669775,0.00972222
14277,138.80416667,0.00072887,0.00042453,4.14919194,-0.00797317,0.02669667,0.00972222
14278,138.81388889,0.00072867,0.00042441,4.14921151,-0.00797199,0.02669560,0.00972222
14279,138.82361111,0.00072846,0.00042429,4.14923106,-0.00797082,0.02669453,0.00972222
14280,138.83333333,0.00072825,0.00042417,4.14925061,-0.00796965,0.02669346,0.00972222
14281,138.84305556,0.00072804,0.00042405,4.14927016,-0.00796848,0.02669239,0.00972222
14282,138.85277778,0.00072783,0.00042393,4.14928970,-0.00796731,0.02669131,0.00972222
14283,138.86250000,0.00072762,0.00042381,4.14930923,-0.00796614,0.02669024,0.00972222
14284,138.87222222,0.00072742,0.00042369,4.14932876,-0.00796496,0.02668917,0.00972222
14285,138.88194444,0.00072721,0.00042357,4.14934828,-0.00796379,0.02668810,0.00972222
14286,138.89166667,0.00072700,0.00042344,4.14936780,-0.00796262,0.02668703,0.00972222
14287,138.90138889,0.00072679,0.00042332,4.14938731,-0.00796145,0.02668596,0.00972222
14288,138.91111111,0.00072658,0.00042320,4.14940681,-0.00796028,0.02668489,0.00972222
14289,138.92083333,0.00072638,0.00042308,4.14942631,-0.00795912,0.02668382,0.00972222
14290,138.93055556,0.00072617,0.00042296,4.14944581,-0.00795795,0.02668275,0.00972222
14291,138.94027778,0.00072596,0.00042284,4.14946530,-0.00795678,0.02668169,0.00972222
14292,138.95000000,0.00072575,0.00042272,4.14948478,-0.00795561,0.02668062,0.00972222
14293,138.95972222,0.00072555,0.00042260,4.14950426,-0.00795444,0.02667955,0.00972222
14294,138.96944444,0.00072534,0.00042248,4.14952373,-0.00795327,0.02667848,0.00972222
14295,138.97916667,0.00072513,0.00042236,4.14954320,-0.00795211,0.02667742,0.00972222
14296,138.98888889,0.00072492,0.00042224,4.14956266,-0.00795094,0.02667635,0.00972222
14297,138.99861111,0.00072472,0.00042212,4.14958211,-0.00794977,0.02667528,0.00972222
14298,139.00833333,0.00072451,0.00042200,4.14960156,-0.00794861,0.02667421,0.00972222
14299,139.01805556,0.00072430,0.00042188,4.14962100,-0.00794744,0.02667315,0.00972222
14300,139.02777778,0.00072410,0.00042175,4.14964044,-0.00794628,0.02667208,0.00972222
14301,139.03750000,0.00072389,0.00042163,4.14965988,-0.00794511,0.02667102,0.00972222
14302,139.04722222,0.00072368,0.00042151,4.14967930,-0.00794395,0.02666995,0.00972222
14303,139.05694444,0.00072347,0.00042139,4.14969872,-0.00794278,0.02666889,0.00972222
14304,139.06666667,0.00072327,0.00042127,4.14971814,-0.00794162,0.02666782,0.00972222
14305,139.07638889,0.00072306,0.00042115,4.14973755,-0.00794045,0.02666676,0.00972222
14306,139.08611111,0.00072285,0.00042103,4.14975695,-0.00793929,0.02666570,0.00972222
14307,139.09583333,0.00072265,0.00042091,4.14977635,-0.00793813,0.02666463,0.00972222
14308,139.10555556,0.00072244,0.00042079,4.14979575,-0.00793696,0.02666357,0.00972222
14309,139.11527778,0.00072223,0.00042067,4.14981514,-0.00793580,0.02666251,0.00972222
14310,139.12500000,0.00072203,0.00042055,4.14983452,-0.00793464,0.02666144,0.00972222
14311,139.13472222,0.00072182,0.00042043,4.14985389,-0.00793348,0.02666038,0.00972222
14312,139.14444444,0.00072161,0.00042031,4.14987327,-0.00793232,0.02665932,0.00972222
14313,139.15416667,0.00072141,0.00042019,4.14989263,-0.00793116,0.02665826,0.00972222
14314,139.16388889,0.00072120,0.00042007,4.14991199,-0.00792999,0.02665720,0.00972222
14315,139.17361111,0.00072100,0.00041995,4.14993135,-0.00792883,0.02665613,0.00972222
14316,139.18333333,0.00072079,0.00041983,4.14995070,-0.00792767,0.02665507,0.00972222
14317,139.19305556,0.00072058,0.00041971,4.14997004,-0.00792651,0.02665401,0.00972222
14318,139.20277778,0.00072038,0.00041959,4.14998938,-0.00792535,0.02665295,0.00972222
14319,139.21250000,0.00072017,0.00041947,4.15000871,-0.00792420,0.02665189,0.00972222
14320,139.22222222,0.00071997,0.00041935,4.15002804,-0.00792304,0.02665083,0.00972222
14321,139.23194444,0.00071976,0.00041923,4.15004736,-0.00792188,0.02664977,0.00972222
14322,139.24166667,0.00071955,0.00041911,4.15006667,-0.00792072,0.02664872,0.00972222
14323,139.25138889,0.00071935,0.00041899,4.15008598,-0.00791956,0.02664766,0.00972222
14324,139.26111111,0.00071914,0.00041887,4.15010529,-0.00791840,0.02664660,0.00972222
14325,139.27083333,0.00071894,0.00041875,4.15012459,-0.00791725,0.02664554,0.00972222
14326,139.28055556,0.00071873,0.00041863,4.15014388,-0.00791609,0.02664448,0.00972222
14327,139.29027778,0.00071853,0.00041852,4.15016317,-0.00791493,0.02664343,0.00972222
14328,139.30000000,0.00071832,0.00041840,4.15018245,-0.00791378,0.02664237,0.00972222
14329,139.30972222,0.00071811,0.00041828,4.15020173,-0.00791262,0.02664131,0.00972222
14330,139.31944444,0.00071791,0.00041816,4.15022100,-0.00791147,0.02664026,0.00972222
14331,139.32916667,0.00071770,0.00041804,4.15024026,-0.00791031,0.02663920,0.00972222
14332,139.33888889,0.00071750,0.00041792,4.15025952,-0.00790916,0.02663814,0.00972222
14333,139.34861111,0.00071729,0.00041780,4.15027878,-0.00790800,0.02663709,0.00972222
14334,139.35833333,0.00071709,0.00041768,4.15029803,-0.00790685,0.02663603,0.00972222
14335,139.36805556,0.00071688,0.00041756,4.15031727,-0.00790569,0.02663498,0.00972222
14336,139.37777778,0.00071668,0.00041744,4.15033651,-0.00790454,0.02663392,0.00972222
14337,139.38750000,0.00071647,0.00041732,4.15035574,-0.00790339,0.02663287,0.00972222
14338,139.39722222,0.00071627,0.00041720,4.15037497,-0.00790223,0.02663181,0.00972222
14339,139.40694444,0.00071606,0.00041708,4.15039419,-0.00790108,0.02663076,0.00972222
14340,139.41666667,0.00071586,0.00041696,4.15041340,-0.00789993,0.02662971,0.00972222
14341,139.42638889,0.00071565,0.00041685,4.15043261,-0.00789878,0.02662865,0.00972222
